0.0559346378,0.3402553417,0.5214488613,0.6096543946,0.6641204945,0.6951418753,0.7210595687,0.7427467511,0.7535226189,0.7649499168,0.773322149,0.7814656634,0.7843765689,0.7895370292,0.7918266014,0.7897096043,0.7956552051,0.7983778466,0.7931612936,0.7952177417,0.7892001352,0.7939620724,0.7881928491,0.7856318994,0.78651621,0.7855272804,0.7799775159,0.772570077,0.7753788724,0.7676833502,0.7641676039,0.7645330622,0.7607885343,0.7589155211,0.7547455719,0.7499699594,0.7504202836,0.7416378452,0.7399866467,0.7398430661,0.7299529801,0.7265292382,0.7203585169,0.7177191684,0.7114095165,0.7108263644,0.7033913436,0.7047597304,0.7008546537,0.6957589127,0.6951446237,0.687511015,0.6841476261,0.682202579,0.6744183252,0.6742644909,0.6713240494,0.6658687881,0.6632674519,0.6624890532,0.6555890497
0.0537603385,0.3144410284,0.4790275266,0.5545294548,0.5990158292,0.6213869543,0.6392855944,0.6492447214,0.6534579704,0.6571998299,0.6577822703,0.6616994542,0.6611296708,0.6574289384,0.6577378858,0.6521559155,0.6498291578,0.6464204844,0.6437899734,0.6382157494,0.6347992548,0.6308371327,0.6237311871,0.6174120056,0.6140973645,0.6079662912,0.6080304236,0.5997261054,0.5930796448,0.5857966387,0.5808331756,0.5743147499,0.5668789356,0.5651775734,0.5603020466,0.5492060129,0.5459617445,0.5399990826,0.5370416796,0.5322243796,0.5231113671,0.5184819761,0.510694362,0.5046690065,0.5006080413,0.4936010136,0.4864369385,0.4840029906,0.4787686838,0.4727522686,0.4717901507,0.4623722293,0.4565379999,0.4514359562,0.4459872125,0.4416815585,0.4346240257,0.429334203,0.4266999021,0.4222485463,0.4158460598
0.0517777252,0.2936924008,0.4441369725,0.5146574617,0.5512649614,0.5670579636,0.5820642401,0.5895851141,0.5887369351,0.5936685767,0.5923645369,0.592680207,0.5880603694,0.5850284384,0.5832723768,0.5803861384,0.575723131,0.5735818682,0.5659827282,0.5605204326,0.5562642121,0.5520515952,0.5423426857,0.5364805266,0.5324749439,0.52825678,0.5211418146,0.5151031551,0.5069177737,0.5019668382,0.4957568321,0.4898494142,0.4850859222,0.4800783019,0.4719890002,0.4674635952,0.4597171718,0.4497503398,0.4472021072,0.4418358588,0.4352488109,0.429302202,0.4236998073,0.4175695538,0.4116902144,0.4060697414,0.4000116217,0.3961469922,0.3889350791,0.3866189698,0.379973217,0.3747215436,0.3688174769,0.3623221795,0.3587879923,0.3537693351,0.3478746821,0.343935384,0.3397198361,0.3344901479,0.3290586088
0.0493137042,0.2819713149,0.4185405924,0.4783093403,0.5124710725,0.522745658,0.5344493595,0.5392933175,0.5353263322,0.5400338064,0.5367275628,0.5314912418,0.5301261215,0.5264186733,0.5194468845,0.516431048,0.5080720399,0.505756437,0.497417217,0.4929370536,0.4868218217,0.4822673208,0.4759354955,0.4685201191,0.4599881817,0.4559203737,0.446921962,0.4437383606,0.4364940155,0.4277283747,0.4247439059,0.4162364063,0.4103113361,0.4051301251,0.3976869846,0.394554913,0.38604652,0.3761940383,0.3736355341,0.3670481041,0.3588400569,0.3545342784,0.3486322032,0.3428250474,0.3367140284,0.3325355143,0.3269267691,0.3231337132,0.3150629832,0.3103283238,0.3036719005,0.301589178,0.2951057414,0.2906994774,0.2863169397,0.279623005,0.2753900141,0.2716167301,0.2665380567,0.2624314546,0.2590337458
0.044764281,0.2573258617,0.3807072472,0.4266755659,0.4532684319,0.4609367698,0.4666493381,0.4695313721,0.4665343417,0.4631873951,0.4614670965,0.4582932287,0.4536097924,0.4476095944,0.4412037608,0.4344360855,0.4317628006,0.4246317435,0.4170791725,0.4140559546,0.4080734851,0.4004207296,0.3951531513,0.385710949,0.3817288489,0.3772100244,0.3695483438,0.3636871241,0.3578777856,0.3479479725,0.3420112127,0.3361556033,0.3290162181,0.3258842732,0.3166400225,0.3117092245,0.3059600534,0.2999760715,0.2925427755,0.2894652338,0.2803099545,0.2779803126,0.2714430354,0.267259364,0.260772326,0.2551578783,0.2505102783,0.2462416594,0.2412624666,0.2359547974,0.2329029593,0.2283245813,0.2228165431,0.2185719619,0.2136132735,0.2108312221,0.2048612554,0.2012873053,0.1978721368,0.1948540174,0.1891539356
0.0415116696,0.2386315812,0.3510338313,0.3963311892,0.4149866742,0.4234321764,0.4272640051,0.4249227987,0.4258077942,0.4231152656,0.4194555859,0.4133099766,0.4101763287,0.4049670369,0.3985421159,0.3927917303,0.3860788568,0.3819935519,0.3744292923,0.3678265511,0.3636909057,0.3551896239,0.3505090858,0.3437906544,0.3338157375,0.332623431,0.326838802,0.3212721372,0.3136014105,0.3060968134,0.3002845858,0.2942752968,0.2880070573,0.2836254618,0.2772069244,0.2719297069,0.2662498177,0.2590758724,0.2534811481,0.2487037969,0.2433272924,0.2383869884,0.2339889388,0.2288516646,0.2228605288,0.2194789548,0.2136986618,0.2088265838,0.2056703215,0.2009886738,0.1959850754,0.1930078354,0.188072078,0.182622008,0.1805945164,0.1758018956,0.1726560869,0.1694502785,0.1668927977,0.1620006705,0.1591517512
0.0375619325,0.2112982133,0.3094373756,0.3455447482,0.3606201011,0.3647474994,0.3649755891,0.3636809981,0.3614569941,0.3565751926,0.3546633921,0.3466991822,0.3411674729,0.3358838795,0.330270505,0.3239644289,0.3177745604,0.3114486119,0.3062597002,0.3002265541,0.293980751,0.2876263293,0.2826682999,0.2760713209,0.2700705273,0.2615534691,0.2580699439,0.2530351298,0.2477218787,0.2419370672,0.2360211246,0.2325919928,0.2234052861,0.2200363948,0.2141921382,0.2097168701,0.2048143126,0.1990367484,0.1962366286,0.1912025274,0.1860094255,0.1802724007,0.1772997029,0.1724583553,0.1685801676,0.1637126179,0.161290372,0.1577976447,0.1529833165,0.1494587293,0.1452993026,0.1432764671,0.139641201,0.1360413611,0.1322919605,0.1304520346,0.1280454833,0.1250179732,0.1209877587,0.1180889479,0.1172284267
0.0330676102,0.1854167839,0.2677240933,0.2991486631,0.3083289759,0.3092907918,0.3094682963,0.3063892604,0.3040606032,0.2970423449,0.2962022462,0.2872135011,0.2833433661,0.2772471997,0.2735999096,0.2647504166,0.2587046623,0.2551119664,0.249065235,0.2428164333,0.2359544107,0.2304441041,0.224837633,0.2210906757,0.2142621143,0.2086550497,0.2034474758,0.1996411317,0.1944894577,0.1893022409,0.1844182102,0.1790020899,0.1743090462,0.1700359961,0.1644451586,0.159860537,0.1548857324,0.1538161543,0.1485476013,0.1434933417,0.1412454942,0.1367647409,0.1338470253,0.1278019642,0.1263426898,0.1231878233,0.1200103062,0.1156950353,0.1134237136,0.1104702653,0.1077973814,0.1061543264,0.1033532113,0.0999112274,0.0979778234,0.0958494943,0.0918660728,0.0917532435,0.0889976193,0.0875581128,0.0859066138
0.0280627676,0.1530776478,0.2197371489,0.2424000172,0.250367578,0.2535825829,0.2470968179,0.2462965263,0.242581551,0.2366913785,0.2327670537,0.2273085551,0.2223445052,0.2177446009,0.2115637594,0.2081190022,0.2005928091,0.1969124402,0.1923157662,0.1866031456,0.1814639963,0.1762590535,0.1716768415,0.1671368032,0.1620380332,0.1575097112,0.1530561942,0.1484953158,0.1441620404,0.1409478195,0.1369556308,0.133160144,0.1282842873,0.1259879964,0.1220818366,0.1179661536,0.1150421033,0.1107836926,0.1080500586,0.1053791042,0.1026053621,0.098638998,0.096859207,0.094266994,0.0913905631,0.0892072856,0.0864093672,0.084214614,0.0820637604,0.0790396522,0.0779137979,0.0762264696,0.0739684747,0.071665182,0.0697710821,0.0679009393,0.0662819613,0.0655040987,0.0632742397,0.0617750133,0.0603647675
0.0216631393,0.1229448125,0.1743365222,0.1908426916,0.1949179083,0.1952529201,0.1936326896,0.1887418808,0.1843292451,0.1818650727,0.1786929275,0.1718902704,0.1675565894,0.1627950732,0.1575097903,0.1527983602,0.1492572833,0.14462199,0.1408237039,0.1373059436,0.1314517238,0.1273217487,0.1232744024,0.1188064695,0.1154384937,0.1120269184,0.1097432963,0.105522501,0.1018752235,0.0987297714,0.0965124913,0.0924678722,0.0894024321,0.0876145713,0.0842414959,0.0813313062,0.0793078258,0.0758199626,0.0747005337,0.0724142802,0.0704176247,0.0682066158,0.0668242391,0.0636836037,0.0616806845,0.0613374455,0.0599483941,0.0581763872,0.0560351302,0.0554495059,0.0536800248,0.0515386814,0.0506410083,0.0488568242,0.0477265293,0.0466678231,0.0454093409,0.0445089029,0.0428513167,0.042741201,0.0414115647
0.0172601558,0.0983765985,0.1391609791,0.150899238,0.154249095,0.1525881876,0.1498374747,0.146040159,0.1413623636,0.1386011492,0.135129379,0.1303799483,0.1255351802,0.122088838,0.1180752179,0.1139014865,0.1099270048,0.1065576229,0.1029985284,0.0996394305,0.0961652265,0.0927777361,0.0888061702,0.0874829753,0.0837041197,0.0820179581,0.0787835199,0.0758904542,0.07384883,0.0700865724,0.0689675457,0.0662844801,0.0638490939,0.0624126396,0.0602565344,0.0585030219,0.0561074544,0.0544277327,0.0529762884,0.0519115012,0.0498116845,0.0483248676,0.0470156155,0.0453990798,0.0443421529,0.0434701443,0.0420050595,0.0410156313,0.0396819087,0.0391158593,0.0379131082,0.0364638696,0.0355865404,0.0343895973,0.0344406182,0.0329486231,0.0324054265,0.03157304,0.0304982817,0.0302721058,0.0298809191
0.0152092146,0.0834191233,0.1151821024,0.1234672659,0.1238174237,0.121265823,0.1186993661,0.1158177514,0.1113022546,0.1082824634,0.1053367756,0.1017647311,0.0970321861,0.0932460999,0.0906174821,0.0876305186,0.0836655963,0.0809158154,0.0774767629,0.0748067327,0.0725715316,0.0695176492,0.0673655528,0.0644153601,0.0621910486,0.0600390142,0.0572032896,0.0560488695,0.0543739354,0.0519145342,0.0498901112,0.0489473165,0.0461941128,0.0452990266,0.044123835,0.0418005544,0.0410742212,0.0401777304,0.0383181969,0.0374673093,0.0360389765,0.03513703,0.0336123188,0.0328078056,0.031483304,0.0309398902,0.0307778583,0.0286345147,0.0282775557,0.0284127585,0.0268192449,0.0262470317,0.0255862316,0.0255705509,0.0248102406,0.0236353728,0.0234995183,0.0226178369,0.0222781853,0.0216957346,0.0210539018
0.0093626784,0.0519529598,0.0739948647,0.0808028044,0.081322606,0.0805528672,0.0776862326,0.074086412,0.0721085782,0.0700368239,0.0668002385,0.0640208565,0.0612344261,0.0578809238,0.0570534143,0.0542691729,0.0516647419,0.0497148579,0.0476652879,0.0465392848,0.0445863271,0.0423922439,0.0411303358,0.0389446966,0.0380065254,0.0363656348,0.0349144044,0.0337252134,0.0324302722,0.0319349146,0.0302821282,0.0296997453,0.0290132795,0.0277363258,0.0263195635,0.0258439784,0.024562054,0.0240642151,0.0233358763,0.0227022262,0.0223905996,0.0213845446,0.0212385588,0.019973802,0.0200726608,0.0191955139,0.0187942933,0.0185440656,0.0181435407,0.0172793384,0.0167749225,0.0166697202,0.0163349219,0.0155966415,0.0154220547,0.0152395517,0.0146879788,0.0144787231,0.01419693,0.0137713068,0.0133679019
0.0061520072,0.0351066707,0.0501458409,0.0546966415,0.054729095,0.0529387991,0.0505548045,0.0488882644,0.0473892146,0.0450869096,0.0425778145,0.0403751905,0.0396334205,0.0377984456,0.0356997766,0.0347287085,0.0326541733,0.0315308669,0.02994047,0.0286484578,0.0279125989,0.0264017727,0.0258048793,0.0249481722,0.0241775267,0.0226435258,0.0214299083,0.0209665805,0.0202434668,0.019489284,0.0193247922,0.0186175094,0.0181926855,0.0170911395,0.0168305648,0.0166235866,0.0162018887,0.0154987467,0.0150100463,0.0142627824,0.0142682281,0.0136833022,0.0133934735,0.0125730644,0.0123745834,0.0123506449,0.012092618,0.0118631818,0.0115170914,0.0113004538,0.0106838797,0.0109274314,0.0109934753,0.0105994091,0.009947225,0.0098535276,0.0098795152,0.0093963038,0.0094764261,0.0090665711,0.0091800935
0.0037693869,0.0219379425,0.0318767698,0.0340974401,0.0344000947,0.0337228052,0.0321639574,0.030385262,0.0290195855,0.0278616417,0.0264251758,0.02462684,0.0236417877,0.0224174227,0.0216379129,0.0208338001,0.0194859911,0.0193687175,0.0178384183,0.0174755326,0.0167128902,0.0158898376,0.0151801933,0.0142016798,0.0142268261,0.0136055421,0.013187189,0.0126351792,0.0121939092,0.0118071635,0.0110968445,0.0111261566,0.0109690762,0.0107321067,0.009907639,0.0100014432,0.0095550522,0.0091969504,0.0090118814,0.008726578,0.0086346272,0.0083959132,0.0083912607,0.0079188304,0.0073526705,0.0077168116,0.0075105443,0.0073186176,0.007069623,0.0073134197,0.0068929318,0.0065955584,0.0068838441,0.0064232797,0.0066244735,0.0060559558,0.0062789932,0.0060702081,0.0060892579,0.005974481,0.0057685514
